Book Id,Title,Author,ISBN,ISBN13,My Rating,Average Rating,Publisher,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Read Count
40603587,"The Last Wish (The Witcher, #0.5)",Andrzej Sapkowski,,,5,4.14,Orbit,400.0,2008.0,1993.0,,2021-04-21,read,1
14781491,"The Time of Contempt (The Witcher, #2)",Andrzej Sapkowski,0316219134,9780316219136,5,4.17,Orbit,331.0,2013.0,1995.0,,2021-04-21,read,1
17157681,"The Hobbit, Part One",J.R.R. Tolkien,,9780007926664,5,4.3,HarperCollins Children's Books,230.0,2012.0,1937.0,,2020-04-11,"classics_read, read",1
41804,"I, Robot (Robot, #0.1)",Isaac Asimov,0553803700,9780553803709,4,4.21,Bantam Books,224.0,2004.0,1950.0,,2020-04-11,"classics_read, read",1
5326,A Christmas Carol,Charles Dickens,1561797464,9781561797462,4,4.07,Bethany House Publishers ,104.0,1999.0,1843.0,,2020-02-28,"classics_read, read",1
2493,The Time Machine,H.G. Wells,,,4,3.9,Signet Classics,118.0,2002.0,1895.0,,2020-04-11,"classics_read, read",1
14935,Sense and Sensibility,Jane Austen,,,5,4.08,Penguin Books,409.0,2003.0,1811.0,,2020-02-28,"classics_read, read",1
1934,Little Women,Louisa May Alcott,,,5,4.13,Signet Classics,449.0,2004.0,1868.0,,2020-02-26,"classics_read, read",1
170448,Animal Farm,George Orwell,0451526341,9780451526342,5,3.98,Signet Classics,141.0,1996.0,1945.0,,2020-02-26,"classics_read, read",1
8492907,Physics of the Future: How Science Will Shape Human Destiny and Our Daily Lives by the Year 2100,Michio Kaku,0385530803,9780385530804,5,4.0,Doubleday,416.0,2011.0,2011.0,2019-01-01,2021-01-01,"science, read",1
2094,A Briefer History of Time,Stephen Hawking,0553804367,9780553804362,4,4.25,Bantam,176.0,2005.0,2005.0,,2021-01-01,"science, read",1
2095,The Universe in a Nutshell,Stephen Hawking,055380202X,9780553802023,4,4.18,Bantam,216.0,2001.0,2001.0,,2021-01-01,"science, read",1
33418,"Parallel Worlds: A Journey through Creation, Higher Dimensions, and the Future of the Cosmos",Michio Kaku,1400033721,9781400033720,5,4.2,Anchor,361.0,2006.0,2004.0,,2021-01-01,"science, read",1
33426,"Hyperspace: A Scientific Odyssey Through Parallel Universes, Time Warps, and the Tenth Dimension",Michio Kaku,0192861891,9780192861894,5,4.14,Oxford Univ Pr (T),359.0,1995.0,1994.0,,2021-01-01,"science, read",1
100006,Schrödinger's Kittens and the Search for Reality: Solving the Quantum Mysteries,John Gribbin,0316328197,9780316328197,5,4.06,Back Bay Books,272.0,1996.0,1984.0,,2021-01-01,"science, read",1
215788,"The Search for Superstrings, Symmetry, and the Theory of Everything",John Gribbin,0316326143,9780316326148,4,3.87,Back Bay Books,224.0,2000.0,1998.0,,2021-01-01,"science, read",1
21,A Short History of Nearly Everything,Bill Bryson,076790818X,9780767908184,4,4.21,Crown Publishing Group (NY),544.0,2004.0,2003.0,,2021-01-01,"science, read",1
1676740,The Beat of a Different Drum: The Life and Science of Richard Feynman,Jagdish Mehra,0198539487,9780198539483,5,4.17,"Oxford University Press, USA",662.0,1994.0,1994.0,,2021-01-01,"science, read",1
25734172,Seven Brief Lessons on Physics,Carlo Rovelli,0399184414,9780399184413,4,3.98,Riverhead Books,81.0,2016.0,2014.0,2021-01-05,2021-01-01,"science, read",1
32191710,Astrophysics for People in a Hurry,Neil deGrasse Tyson,0393609391,9780393609394,5,4.09,W. W. Norton  Company,223.0,2017.0,2017.0,2021-03-09,2021-02-19,"favorites, science, read",1
14290364,"Champion (Legend, #3)",Marie Lu,0399256776,9780399256776,4,4.33,Putnam Juvenile,369.0,2013.0,2013.0,2021-04-21,2021-04-18,read,1
13206760,"Scarlet (The Lunar Chronicles, #2)",Marissa Meyer,0312642962,9780312642969,5,4.26,Feiwel & Friends,454.0,2013.0,2013.0,2021-04-09,2021-04-07,"favorites, read",1
35425827,"Archenemies (Renegades, #2)",Marissa Meyer,1250311446,9781250311443,5,4.28,Feiwel & Friends,560.0,2018.0,2018.0,2021-04-16,2021-04-10,"favorites, read",1
13414446,"Prodigy (Legend, #2)",Marie Lu,0399256768,9780399256769,5,4.24,Putnam Juvenile,371.0,2013.0,2013.0,2021-04-20,2021-04-18,"favorites, read",1
14061957,"Ruin and Rising (The Shadow and Bone Trilogy, #3)",Leigh Bardugo,,,5,4.02,Henry Holt and Company,422.0,2014.0,2014.0,2021-03-10,2021-03-10,"favorites, read",1
52861201,"From Blood and Ash (Blood and Ash, #1)",Jennifer L. Armentrout,1952457009,9781952457005,0,4.28,Blue Box Press,613.0,2020.0,2020.0,,2021-04-10,"try_it_later, to-read",0
44054122,"Imagine Me (Shatter Me, #6)",Tahereh Mafi,006267644X,9780062676443,0,3.96,HarperCollins,480.0,2020.0,2020.0,,2021-04-21,to-read,0
34992959,"Defy Me (Shatter Me, #5)",Tahereh Mafi,0062676393,9780062676399,0,4.27,HarperTeen,357.0,2019.0,2019.0,,2021-04-21,to-read,0
34992929,"Restore Me (Shatter Me, #4)",Tahereh Mafi,0062676369,9780062676368,0,4.17,HarperCollins,435.0,2018.0,2018.0,,2021-04-21,to-read,0
13188676,"Ignite Me (Shatter Me, #3)",Tahereh Mafi,,,0,4.45,HarperCollins ,421.0,2014.0,2014.0,,2021-04-21,to-read,0
13623150,"Destroy Me (Shatter Me, #1.5)",Tahereh Mafi,0062208195,9780062208194,0,4.09,Harper,111.0,2012.0,2012.0,,2021-04-21,to-read,0
13104080,"Unravel Me (Shatter Me, #2)",Tahereh Mafi,0062085530,9780062085535,0,4.18,HarperCollins ,461.0,2013.0,2013.0,,2021-04-21,to-read,0
37642300,"Shatter Me (Shatter Me, #1)",Tahereh Mafi,,,0,3.9,HarperCollins,328.0,2017.0,2011.0,,2021-04-21,to-read,0
9275658,"Legend (Legend, #1)",Marie Lu,,,4,4.16,Putnam Juvenile,305.0,2011.0,2011.0,2021-04-18,2021-04-18,read,1
42771754,"Supernova (Renegades, #3)",Marissa Meyer,1250078385,9781250078384,4,4.41,Feiwel & Friends,549.0,2019.0,2019.0,2021-04-17,2021-04-10,read,1
28421168,"Renegades (Renegades, #1)",Marissa Meyer,1250044669,9781250044662,4,4.15,Feiwel & Friends,552.0,2017.0,2017.0,2021-04-16,2021-04-10,read,1
9361589,The Night Circus,Erin Morgenstern,,9780385534635,4,4.03,Doubleday,387.0,2011.0,2011.0,2021-04-13,2021-04-13,read,1
13206900,"Winter (The Lunar Chronicles, #4)",Marissa Meyer,0312642989,9780312642983,5,4.43,Feiwel & Friends,832.0,2015.0,2015.0,2021-04-11,2021-04-07,read,1
48829708,To Sleep in a Sea of Stars,Christopher Paolini,1250762847,9781250762849,0,3.78,Tor Books,880.0,2020.0,2020.0,,2021-04-10,to-read,0
13206828,"Cress (The Lunar Chronicles, #3)",Marissa Meyer,0312642970,9780312642976,5,4.42,Feiwel & Friends,552.0,2014.0,2014.0,2021-04-10,2021-04-07,read,1
36381037,"Cinder (The Lunar Chronicles, #1)",Marissa Meyer,,,5,4.13,Feiwel & Friends,400.0,2012.0,2012.0,2021-04-08,2021-04-07,read,1
8447255,"The Crippled God (Malazan Book of the Fallen, #10)",Steven Erikson,0593046358,9780593046357,0,4.5,Bantam Press,921.0,2011.0,2011.0,,2021-04-07,to-read,0
4703427,"Dust of Dreams (Malazan Book of the Fallen, #9)",Steven Erikson,0765316552,9780765316554,0,4.3,Tom Doherty Associates,1280.0,2009.0,2009.0,,2021-04-07,to-read,0
938544,"Toll the Hounds (Malazan Book of the Fallen, #8)",Steven Erikson,0765310082,9780765310088,0,4.36,Tor Books,1008.0,2008.0,2008.0,,2021-04-07,to-read,0
459064,"Reaper's Gale (Malazan Book of the Fallen, #7)",Steven Erikson,0593046315,9780593046319,0,4.39,Bantam Press,928.0,2007.0,2007.0,,2021-04-07,to-read,0
478951,"The Bonehunters (Malazan Book of the Fallen, #6)",Steven Erikson,0553813153,9780553813159,0,4.47,Bantam,1203.0,2007.0,2006.0,,2021-04-07,to-read,0
345299,"Midnight Tides (Malazan Book of the Fallen, #5)",Steven Erikson,0553813145,9780553813142,0,4.4,Bantam,960.0,2005.0,2004.0,,2021-04-07,to-read,0
55398,"House of Chains (Malazan Book of the Fallen, #4)",Steven Erikson,0765348810,9780765348814,0,4.34,Tom Doherty Associates,1015.0,2007.0,2002.0,,2021-04-07,to-read,0
175983,"Memories of Ice (Malazan Book of the Fallen, #3)",Steven Erikson,0765348802,9780765348807,0,4.45,Tor Fantasy,925.0,2006.0,2001.0,,2021-04-07,to-read,0
55401,"Deadhouse Gates (Malazan Book of the Fallen, #2)",Steven Erikson,0765310023,9780765310026,0,4.26,Tor Books,604.0,2005.0,2000.0,,2021-04-07,to-read,0
56663640,"Breach of Peace (Lawful Times, #1)",Daniel B. Greene,,9780578840789,0,3.57,,98.0,2021.0,2021.0,,2021-04-06,to-read,0
36307674,"Rule of Wolves (King of Scars, #2)",Leigh Bardugo,1510109188,9781510109186,4,4.38,Orion Children's Books,592.0,2021.0,2021.0,2021-03-31,2021-03-15,read,1
39943621,"Fire & Blood (A Targaryen History, #1)",George R.R. Martin,152479628X,9781524796280,0,3.98,Bantam,719.0,2018.0,2018.0,,2021-03-27,to-read,0
91478,"Summer Knight (The Dresden Files, #4)",Jim Butcher,0451458923,9780451458926,5,4.27,Roc,446.0,2002.0,2002.0,2021-03-20,2021-03-10,read,1
28698036,"Secret History (Mistborn, #3.5)",Brandon Sanderson,,,0,4.37,"Dragonsteel Entertainment, LLC",160.0,2016.0,2016.0,,2020-07-05,read,1
43263680,"Ninth House (Alex Stern, #1)",Leigh Bardugo,1250313074,9781250313072,0,4.03,Flatiron Books,459.0,2019.0,2019.0,,2021-03-15,"try_it_later, to-read",0
944076,"Last Argument of Kings (The First Law, #3)",Joe Abercrombie,0575077905,9780575077904,0,4.32,Gollancz,536.0,2008.0,2008.0,,2021-03-17,to-read,0
944073,"The Blade Itself (The First Law, #1)",Joe Abercrombie,0575079797,9780575079793,0,4.19,Gollancz,515.0,2007.0,2006.0,,2021-03-17,to-read,0
902715,"Before They Are Hanged (The First Law, #2)",Joe Abercrombie,0575077883,9780575077881,0,4.33,Gollancz,441.0,2007.0,2007.0,,2021-03-17,to-read,0
44778083,"House of Earth and Blood (Crescent City, #1)",Sarah J. Maas,1635574048,9781635574043,0,4.48,Bloomsbury Publishing,803.0,2020.0,2020.0,,2021-03-12,to-read,0
833424,"Reaper Man (Discworld, #11; Death, #2)",Terry Pratchett,0552134643,9780552134644,4,4.28,Corgi Books,288.0,1992.0,1991.0,2021-03-08,2021-02-27,read,1
14061955,"Siege and Storm (The Shadow and Bone Trilogy, #2)",Leigh Bardugo,,,5,3.84,Henry Holt and Company,435.0,2013.0,2013.0,2021-03-10,2021-03-09,read,1
10194157,"Shadow and Bone (The Shadow and Bone Trilogy, #1)",Leigh Bardugo,,,4,3.95,Henry Holt & Company,358.0,2012.0,2012.0,2021-03-09,2021-03-08,read,1
36013042,Percy Jackson and the Singer of Apollo,Rick Riordan,,,0,4.06,Disney Hyperion,32.0,2017.0,2013.0,,2021-03-08,read,1
26031279,Demigods & Magicians: Percy and Annabeth Meet the Kanes,Rick Riordan,1484732782,9781484732786,0,4.31,Disney-Hyperion,224.0,2016.0,2016.0,,2021-03-08,read,1
18752963,"The Crown of Ptolemy (Percy Jackson & Kane Chronicles Crossover, #3)",Rick Riordan,148470987X,9781484709870,0,4.37,Disney-Hyperion,63.0,2015.0,2015.0,,2021-03-08,read,1
18752959,"The Staff of Serapis (Percy Jackson & Kane Chronicles Crossover, #2)",Rick Riordan,1484721349,9781484721346,0,4.29,Disney-Hyperion,60.0,2014.0,2014.0,,2021-03-08,read,1
17312201,"The Son of Sobek (Percy Jackson & Kane Chronicles Crossover, #1)",Rick Riordan,,,0,4.26,Disney-Hyperion,40.0,2013.0,2012.0,,2021-03-08,read,1
12893742,"The Serpent's Shadow (The Kane Chronicles, #3)",Rick Riordan,1423140575,9781423140573,0,4.29,Hyperion Books,406.0,2012.0,2012.0,,2021-03-08,read,1
9520360,"The Son of Neptune (The Heroes of Olympus, #2)",Rick Riordan,1423140591,9781423140597,0,4.42,Disney-Hyperion Books,521.0,2011.0,2011.0,,2021-03-08,read,1
35068705,"The Poppy War (The Poppy War, #1)",R.F. Kuang,0062662597,9780062662590,4,4.15,Harper Voyager,545.0,2018.0,2018.0,2021-02-18,2021-01-29,read,1
45857086,"The Burning God (The Poppy War, #3)",R.F. Kuang,0008339147,9780008339142,0,4.33,Harper Voyager,622.0,2020.0,2020.0,,2021-01-29,to-read,0
41118857,"The Dragon Republic (The Poppy War, #2)",R.F. Kuang,,,0,4.39,Harper Voyager,658.0,2019.0,2019.0,,2021-01-29,to-read,0
55927316,"The Drowning Faith (The Poppy War, #2.5)",R.F. Kuang,,,0,4.52,,15.0,2020.0,2020.0,,2021-01-29,to-read,0
119322,"The Golden Compass (His Dark Materials, #1)",Philip Pullman,0679879242,9780679879244,0,4.01,Alfred A. Knopf Books for Young Readers,399.0,1996.0,1995.0,,2020-04-11,to-read,0
22435,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",Brian Greene,0965900584,9780965900584,0,4.12,Alfred Knopf,569.0,2004.0,2003.0,,2021-01-01,to-read,0
6969361,2 States: The Story of My Marriage,Chetan Bhagat,8129115301,9788129115300,2,3.43,Rupa & Co,269.0,2009.0,2009.0,2021-01-01,2021-01-01,read,1
105576,Five Point Someone: What Not to Do at IIT,Chetan Bhagat,8129104598,9788129104595,4,3.43,Rupa Publications,267.0,2011.0,2004.0,,2021-01-01,read,1
22874559,Half Girlfriend,Chetan Bhagat,8129135728,9788129135728,3,3.13,Rupa Publications India,260.0,2014.0,2014.0,,2021-01-01,read,1
18243700,"The Assassin's Blade (Throne of Glass, #0.1-0.5)",Sarah J. Maas,1408852594,9781408852590,4,4.32,Bloomsbury Childrens,448.0,2014.0,2014.0,,2020-04-11,read,1
33208140,तितली,जयशंकर प्रसाद,,,4,3.95,Public Domain Books,300.0,,1985.0,,2021-01-01,read,1
4808763,The Last Question,Isaac Asimov,1884214495,9781884214493,5,4.56,Ziggurat Productions,9.0,2007.0,1956.0,,2021-01-01,read,1
76688,"Robots and Empire (Robot, #4)",Isaac Asimov,0586062009,9780586062005,5,4.21,Voyager,512.0,1996.0,1985.0,,2021-01-01,read,1
41810,"The Robots of Dawn (Robot, #3)",Isaac Asimov,0553299492,9780553299496,4,4.18,Spectra,438.0,1994.0,1983.0,,2021-01-01,read,1
30016,"The Naked Sun (Robot, #2)",Isaac Asimov,,,5,4.18,HarperCollins Publishers,204.0,1993.0,1958.0,,2021-01-01,read,1
41811,"The Caves of Steel (Robot, #1)",Isaac Asimov,,,5,4.18,Voyager,206.0,1997.0,1953.0,,2021-01-01,read,1
76679,Forward the Foundation (Foundation: Prequel #2),Isaac Asimov,0553565079,9780553565072,4,4.15,Bantam/Spectra,464.0,1994.0,1993.0,,2021-01-01,read,1
30013,Prelude to Foundation,Isaac Asimov,,,5,4.15,Voyager,464.0,1994.0,1988.0,,2021-01-01,read,1
29582,"Foundation and Earth (Foundation, #5)",Isaac Asimov,0553587579,9780553587579,4,4.07,Spectra,528.0,2004.0,1986.0,,2021-01-01,read,1
76683,"Foundation's Edge (Foundation, #4)",Isaac Asimov,0553293389,9780553293388,4,4.16,Bantam/Spectra,450.0,2010.0,1982.0,,2021-01-01,read,1
29580,"Second Foundation (Foundation, #3)",Isaac Asimov,0553803735,9780553803730,5,4.27,Bantam Spectra,256.0,2004.0,1953.0,,2021-01-01,read,1
29581,"Foundation and Empire (Foundation, #2)",Isaac Asimov,0553803727,9780553803723,5,4.22,Spectra Books,244.0,2004.0,1952.0,,2021-01-01,read,1
36045215,Jane Austen: Seven Novels,Jane Austen,,,5,4.57,OBG Classics,2398.0,2017.0,1813.0,,2021-01-01,read,1
36116851,The Merchant of Venice,William Shakespeare,,,4,3.79,AmazonClassics,140.0,2017.0,1596.0,,2021-01-01,read,1
33220026,Prema (Hindi),Munshi Premchand,,,4,4.05,Public Domain Books,172.0,,2014.0,,2021-01-01,read,1
40736878,David Copperfield,Charles Dickens,8175994282,9788175994287,0,4.02,Fingerprint Publishing,924.0,2017.0,1850.0,,2021-01-01,to-read,0
433567,Flatland: A Romance of Many Dimensions,Edwin A. Abbott,048627263X,9780486272634,0,3.81,"Dover Publications, Inc.",96.0,1992.0,1884.0,,2021-01-01,to-read,0
11063358,Murder on the Orient Express,Agatha Christie,,,0,4.2,HarperCollins,289.0,2010.0,1934.0,,2021-01-01,to-read,0
22823333,"The Eleventh Metal (Mistborn, #0.5)",Brandon Sanderson,,,0,3.82,Crafty Games,21.0,2012.0,2012.0,,2020-08-21,"to-read, read",1
386372,"Mort (Discworld, #4; Death, #1)",Terry Pratchett,0061020680,9780061020681,5,4.24,Harpertorch,243.0,2001.0,1987.0,2020-12-01,2020-11-27,read,1
26114421,"The Dark Talent (Alcatraz, #5)",Brandon Sanderson,0765381400,9780765381408,5,4.11,Starscape,281.0,2016.0,2016.0,2020-11-25,2020-11-25,read,1
7740659,"Alcatraz Versus the Shattered Lens (Alcatraz, #4)",Brandon Sanderson,0439925576,9780439925570,4,4.13,Scholastic Press,294.0,2010.0,2010.0,2020-11-25,2020-11-24,read,1
53439886,"How the King of Elfhame Learned to Hate Stories (The Folk of the Air, #3.5)",Holly Black,,9780316540827,4,4.23,"Little, Brown Books for Young Readers",200.0,2020.0,2020.0,2020-11-25,2020-11-05,read,1
6366110,"Alcatraz Versus the Knights of Crystallia (Alcatraz, #3)",Brandon Sanderson,043992555X,9780439925556,4,4.13,Scholastic Press,299.0,2009.0,2009.0,2020-11-24,2020-11-23,read,1
3485562,"Alcatraz Versus the Scrivener's Bones (Alcatraz, #2)",Brandon Sanderson,0439925533,9780439925532,5,4.13,Scholastic Press,322.0,2008.0,2008.0,2020-11-23,2020-11-16,read,1
17250966,"Rhythm of War (The Stormlight Archive, #4)",Brandon Sanderson,,,5,4.61,Tor Books,1213.0,2020.0,2020.0,2020-11-21,2020-05-25,read,1
623976,"Alcatraz Versus the Evil Librarians (Alcatraz, #1)",Brandon Sanderson,0439925509,9780439925501,4,3.91,Scholastic Press,308.0,2007.0,2007.0,2020-11-16,2020-11-16,read,1
54511226,"Dawnshard (The Stormlight Archive, #3.5)",Brandon Sanderson,,,5,4.51,Dragonsteel Entertainment,171.0,2020.0,2020.0,2020-11-10,2020-11-07,read,1
13612970,"The Golden Tower (Magisterium, #5)",Holly Black,,9780545522427,4,4.03,Scholastic Inc.,256.0,2018.0,2018.0,2020-11-09,2020-11-09,read,1
13612968,"The Silver Mask (Magisterium, #4)",Holly Black,,9780545522397,4,4.07,Scholastic Press,200.0,2017.0,2017.0,2020-11-09,2020-11-08,read,1
13612962,"The Copper Gauntlet (Magisterium, #2)",Holly Black,0545522285,9780545522281,5,4.12,Scholastic Press,264.0,2015.0,2015.0,2020-11-08,2020-11-07,read,1
20578940,"The Iron Trial (Magisterium, #1)",Holly Black,0545522250,9780545522250,5,3.95,Scholastic Press,295.0,2014.0,2014.0,2020-11-07,2020-11-05,read,1
36111098,"The Light of All That Falls (The Licanius Trilogy, #3)",James Islington,,9780356507835,5,4.41,Orbit,864.0,2019.0,2019.0,2020-10-30,2020-10-28,read,1
22443261,"The Rithmatist (The Rithmatist, #1)",Brandon Sanderson,,,5,4.24,Tor UK,353.0,2014.0,2013.0,2020-10-30,2020-07-05,read,1
32498052,"An Echo of Things to Come (The Licanius Trilogy, #2)",James Islington,0316274119,9780316274111,5,4.25,Orbit,752.0,2017.0,2017.0,2020-10-28,2020-10-25,read,1
22878967,"The Shadow of What Was Lost (The Licanius Trilogy, #1)",James Islington,099258020X,9780992580209,5,4.14,Aslaradis Publishing,602.0,2014.0,2014.0,2020-10-25,2020-10-21,read,1
25300956,"Royal Assassin (Farseer Trilogy, #2)",Robin Hobb,,,4,4.25,Spectra,675.0,2002.0,1996.0,2020-10-21,2020-09-21,read,1
18144590,The Alchemist,Paulo Coelho,0062315005,9780062315007,4,3.9,HarperOne,175.0,2014.0,1988.0,,2020-02-26,read,1
48717744,"The Tower of Nero (The Trials of Apollo, #5)",Rick Riordan,1484746457,9781484746455,5,4.52,Disney-Hyperion,410.0,2020.0,2020.0,2020-10-08,2020-04-24,read,1
